report_id,report_type,date,location,activity,barrier_failure,observed_severity,report_text,sif_potential,life_saving_rule,data_source
SYN-OIL-12871,UA/UC Observation,2022-12-09,Unit 4,heavy vehicle driving,exclusion zone,Low,"During heavy vehicle driving, an unexpected condition was observed. The exclusion zone was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 4.",SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12872,Near-Miss,2015-05-16,Unit 1,light vehicle movement,isolation and lockout,Low,"During inspection, isolation and lockout needed improvement, but the task remained controlled and no credible SIF scenario was identified. The observation was made at Unit 1.",Non-SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12873,Incident,2019-04-14,Unit 2,manhole entry,gas testing,Low,"A report was raised after manhole entry. gas testing was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 2.",SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12874,Incident,2024-07-24,Unit 4,entry into a vessel,PPE,Low,"During entry into a vessel, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 4.",Non-SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12875,Incident,2019-03-13,Unit 3,simultaneous operations,barricading,Moderate,"During simultaneous operations, an unexpected condition was observed. The barricading was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 3.",SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12876,Incident,2024-10-03,Unit 1,load transfer,gas testing,Low,A routine observation during load transfer identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 1.,Non-SIF-potential,Safe Mechanical Lifting,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12877,UA/UC Observation,2016-09-19,Unit 1,manhole entry,exclusion zone,Low,"A report was raised after manhole entry. exclusion zone was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 1.",SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12878,UA/UC Observation,2016-11-28,Unit 2,light vehicle movement,fall protection,High,A minor procedural observation was recorded during light vehicle movement. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 2.,Non-SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12879,Incident,2017-09-28,Unit 2,maintenance job,guard/interlock,Low,"While carrying out maintenance job, the team identified a loss of control involving guard/interlock. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 2.",SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12880,Near-Miss,2016-05-26,Unit 4,platform maintenance,tool inspection,Low,A minor procedural observation was recorded during platform maintenance. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 4.,Non-SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12881,Incident,2019-08-15,Unit 2,load transfer,permit verification,Low,"While carrying out load transfer, the team identified a loss of control involving permit verification. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 2.",SIF-potential,Safe Mechanical Lifting,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12882,Near-Miss,2020-04-18,Unit 2,heavy vehicle driving,barricading,High,"During heavy vehicle driving, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 2.",Non-SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12883,UA/UC Observation,2018-07-20,Unit 2,pipeline intervention,exclusion zone,Moderate,"A report was raised after pipeline intervention. exclusion zone was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 2.",SIF-potential,Energy Isolation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12884,Incident,2024-06-18,Unit 1,crane lifting,PPE,Moderate,"During inspection, PPE needed improvement, but the task remained controlled and no credible SIF scenario was identified. The observation was made at Unit 1.",Non-SIF-potential,Safe Mechanical Lifting,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12885,Near-Miss,2019-03-28,Unit 3,contractor work,vehicle segregation,High,"During contractor work, personnel were exposed because vehicle segregation was ineffective. The task was stopped before escalation. The observation was made at Unit 3.",SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12886,Incident,2025-08-18,Unit 2,crane lifting,procedure compliance,Moderate,A minor procedural observation was recorded during crane lifting. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 2.,Non-SIF-potential,Safe Mechanical Lifting,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12887,UA/UC Observation,2021-01-01,Unit 1,crossing a safety barrier,fall protection,High,"During crossing a safety barrier, an unexpected condition was observed. The fall protection was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 1.",SIF-potential,Bypassing Safety Controls,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12888,UA/UC Observation,2023-08-20,Unit 2,heavy vehicle driving,lifting plan,Low,"During inspection, lifting plan needed improvement, but the task remained controlled and no credible SIF scenario was identified. The observation was made at Unit 2.",Non-SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12889,Incident,2024-05-04,Unit 2,manhole entry,no barrier identified,Low,"While carrying out manhole entry, the team identified a loss of control involving no barrier identified. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 2.",SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12890,UA/UC Observation,2017-06-12,Unit 3,grinding,PPE,Moderate,A minor procedural observation was recorded during grinding. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 3.,Non-SIF-potential,Hot Work,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12891,UA/UC Observation,2018-10-21,Unit 4,hoisting,barricading,Moderate,"During hoisting, personnel were exposed because barricading was ineffective. The task was stopped before escalation. The observation was made at Unit 4.",SIF-potential,Safe Mechanical Lifting,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12892,Incident,2018-03-17,Unit 3,equipment movement,isolation and lockout,High,A minor procedural observation was recorded during equipment movement. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 3.,Non-SIF-potential,Line of Fire,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12893,UA/UC Observation,2025-05-21,Unit 3,valve maintenance,supervision,Moderate,"While carrying out valve maintenance, the team identified a loss of control involving supervision. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 3.",SIF-potential,Energy Isolation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12894,Incident,2016-09-07,Unit 4,load transfer,vehicle segregation,Low,"During load transfer, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 4.",Non-SIF-potential,Safe Mechanical Lifting,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12895,Incident,2025-04-19,Unit 4,contractor work,fall protection,Low,"During contractor work, personnel were exposed because fall protection was ineffective. The task was stopped before escalation. The observation was made at Unit 4.",SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12896,UA/UC Observation,2023-04-19,Unit 4,gas cutting,exclusion zone,Moderate,A minor procedural observation was recorded during gas cutting. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 4.,Non-SIF-potential,Hot Work,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12897,Near-Miss,2021-06-18,Unit 2,manhole entry,tool inspection,High,"During manhole entry, an unexpected condition was observed. The tool inspection was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 2.",SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12898,Incident,2019-04-27,Unit 4,grinding,communication,Low,A routine observation during grinding identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 4.,Non-SIF-potential,Hot Work,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12899,Incident,2016-07-16,Unit 4,gas cutting,communication,Low,"During gas cutting, personnel were exposed because communication was ineffective. The task was stopped before escalation. The observation was made at Unit 4.",SIF-potential,Hot Work,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12900,UA/UC Observation,2019-10-01,Unit 4,entry into a vessel,lifting plan,Low,"During inspection, lifting plan needed improvement, but the task remained controlled and no credible SIF scenario was identified. The observation was made at Unit 4.",Non-SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12901,UA/UC Observation,2017-11-03,Unit 2,platform maintenance,supervision,Moderate,"During platform maintenance, an unexpected condition was observed. The supervision was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 2.",SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12902,Near-Miss,2020-04-09,Unit 2,crossing a safety barrier,permit verification,Low,A routine observation during crossing a safety barrier identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 2.,Non-SIF-potential,Bypassing Safety Controls,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12903,Incident,2023-12-20,Unit 2,heavy vehicle driving,no barrier identified,Low,"During heavy vehicle driving, an unexpected condition was observed. The no barrier identified was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 2.",SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12904,Incident,2017-01-13,Unit 1,temporary bypass of an interlock,supervision,Low,A routine observation during temporary bypass of an interlock identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 1.,Non-SIF-potential,Bypassing Safety Controls,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12905,Near-Miss,2024-07-29,Unit 2,scaffold work,no barrier identified,Low,"While carrying out scaffold work, the team identified a loss of control involving no barrier identified. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 2.",SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12906,Near-Miss,2015-05-15,Unit 1,journey to the worksite,PPE,Moderate,A minor procedural observation was recorded during journey to the worksite. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 1.,Non-SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12907,Near-Miss,2016-01-09,Unit 4,lifting and rigging,procedure compliance,Low,"A report was raised after lifting and rigging. procedure compliance was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 4.",SIF-potential,Line of Fire,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12908,Near-Miss,2019-07-30,Unit 3,general site inspection,exclusion zone,Moderate,A minor procedural observation was recorded during general site inspection. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 3.,Non-SIF-potential,Other/No Life-Saving Rule,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-12909,Near-Miss,2023-07-09,Unit 2,disabling a trip system,no barrier identified,High,"A report was raised after disabling a trip system. no barrier identified was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 2.",SIF-potential,Bypassing Safety Controls,SYNTHETIC_PROTOTYPE_DATA
